id,country,stateCode,latitude,longitude,springName,type,tempF,access,fee,externalLink
s000689,USA,ID,43.3280,-114.399,MAGIC HOT SPRINGS,,163,,,
s000690,USA,ID,43.5880,-115.988,MORES CREEK HOT SPRING,,H,,,
s000691,USA,ID,43.2550,-114.829,MORMON RESERVOIR WARM SPRING,,W,,,
s000692,USA,ID,43.7550,-115.571,NINEMEYER HOT SPRINGS,,169,,,
s000693,USA,ID,43.5530,-115.267,PARADISE HOT SPRINGS,,126,,,
s000694,USA,ID,43.9900,-114.800,PIERSON HOT SPRINGS,,109,,,
s000695,USA,ID,43.7600,-115.560,POOL CREEK HOT SPRING,,108,,,
s000696,USA,ID,43.5760,-114.830,PREIS HOT SPRING,,106,,,
s000697,USA,ID,43.8310,-115.192,QUEENS RIVER HOT SPRING,,H,,,
s000698,USA,ID,43.6050,-115.664,RATTLESNAKE HOT SPRING,,133,,,
s000699,USA,ID,43.8050,-114.585,RUSSIAN JOHN HOT SPRING,,100,,,
s000700,USA,ID,43.6960,-115.658,SHEEP CREEK BRIDGE HOT SPRING,,142,,,
s000701,USA,ID,43.6470,-114.816,SKILLERN HOT SPRINGS,,140,,,
s000702,USA,ID,43.7200,-115.617,SMITH CABIN HOT SPRING,,138,,,
s000703,USA,ID,43.7880,-115.444,STRAIGHT CREEK HOT SPRING,,144,,,
s000704,USA,ID,43.5000,-115.308,TOWNE CREEK WARM SPRING,,75,,,
s000705,USA,ID,43.0380,-114.988,TSCHANNE HOT SPRING,,109,,,
s000706,USA,ID,43.6710,-115.696,TWIN SPRINGS,,151,,,
s000707,USA,ID,43.7380,-115.583,VAUGHN HOT SPRING,,154,,,
s000708,USA,ID,43.3830,-114.931,WARDROP HOT SPRING,,147,,,
s000709,USA,ID,43.6410,-114.487,WARFIELD HOT SPRING,,124,,,
s000710,USA,ID,43.8160,-115.863,WARM SPRINGS,,108,,,
s000711,USA,ID,43.8230,-115.327,WEATHERBY HOT SPRING,,113,,,
s000712,USA,ID,43.9820,-114.486,WEST PASS HOT SPRING,,124,,,
s000713,USA,ID,43.0490,-114.952,WHITE ARROW HOT SPRING,,145,,,
s000714,USA,ID,43.6370,-115.130,WILLOW CREEK HOT SPRING,,131,,,
s000715,USA,ID,43.3350,-115.044,WOLF HOT SPRING,,113,,,
s000716,USA,ID,43.5630,-114.798,WORSWICK HOT SPRINGS,,180,,,
s000717,USA,ID,46.4660,-114.939,COLGATE WARM SPRINGS,,106,,,
s000718,USA,ID,46.4630,-114.872,JERRY JOHNSON HOT SPRINGS,,118,,,
s000719,USA,ID,46.0060,-115.021,MARTEN HOT SPRINGS,,H,,,
s000720,USA,ID,46.2350,-114.707,PROSPECTOR HOT SPRINGS,,H,,,
s000721,USA,ID,46.3160,-115.258,STANLEY HOT SPRINGS,,120,,,
s000722,USA,ID,46.1380,-115.090,STUART HOT SPRINGS,,H,,,
s000723,USA,ID,46.4640,-115.035,WEIR CREEK HOT SPRINGS,,117,,,
s000724,USA,ID,43.0380,-112.004,ALKALI FLATS WARM SPRING,,93,,,
s000725,USA,ID,43.3270,-113.918,CONDIE HOT SPRINGS,,124,,,
s000726,USA,ID,43.3630,-113.779,MILFORD SWEAT HOT SPRING,,111,,,
s000727,USA,ID,43.3670,-113.884,RUSH WARM SPRING,,72,,,
s000728,USA,ID,43.1140,-112.167,YANDELL SPRINGS,,90,,,
s000729,USA,ID,42.8650,-116.368,LOWER BIRCH SPRING,,77,,,
s000730,USA,ID,42.1070,-113.390,BLM WELL (FRAZIER HOT SPRING),,203,,,
s000731,USA,ID,42.3880,-112.085,DOWNATA HOT SPRINGS,,109,,,
s000732,USA,ID,42.1020,-113.632,DURFEE SPRING,,102,,,
s000733,USA,ID,42.0850,-113.564,GRAPE CREEK WARM SPRING,,72,,,
s000734,USA,ID,42.7250,-112.872,INDIAN SPRINGS,,90,,,
s000735,USA,ID,42.3390,-112.436,KENT WARM SPRING,,75,,,
s000736,USA,ID,42.6250,-113.107,LAKE WALCOTT HOT SPRING,,70,,,
s000737,USA,ID,42.6210,-112.008,LAVA HOT SPRINGS,,113,,,
s000738,USA,ID,42.1730,-112.239,MALAD WARM SPRING,,77,,,
s000739,USA,ID,42.4470,-113.523,MARSH CREEK HOT SPRING,,104,,,
s000740,USA,ID,42.4490,-113.511,MARSH GULLY HOT SPRINGS,,106,,,
s000741,USA,ID,42.1730,-113.861,OAKLEY HOT SPRING,,118,,,
s000742,USA,ID,42.1560,-112.348,PLEASANTVIEW WARM SPRINGS,,77,,,
s000743,USA,ID,42.0250,-112.226,PRICES WARM SPRING,,77,,,
s000744,USA,ID,42.2860,-113.446,"RICE SPRING, WARD SPRING",,72,,,
s000745,USA,ID,42.5450,-112.906,ROCKLAND WARM SPRINGS,,100,,,
s000746,USA,ID,42.2400,-113.588,SEARS SPRING,,84,,,
s000747,USA,ID,42.9570,-112.458,TADPOLE WARM SPRING,,68,,,
s000748,USA,ID,42.0560,-112.246,WOODRUFF HOT SPRING,,81,,,
s000749,USA,ID,42.1330,-111.928,BATTLE CREEK HOT SPRINGS,,183,,,
s000750,USA,ID,42.1150,-111.264,BEAR LAKE HOT SPRINGS,,118,,,
s000751,USA,ID,42.9280,-111.592,BLACKFOOT RESERVOIR WARM SPRING,,72,,,
s000752,USA,ID,42.9860,-111.743,BLACKFOOT RIVER WARM SPRING,,79,,,
s000753,USA,ID,42.3330,-111.716,CLEVELAND HOT SPRINGS,,151,,,
s000754,USA,ID,42.9110,-111.556,HENRY WARM SPRING,,86,,,
s000755,USA,ID,42.3080,-111.707,MAPLE GROVE HOT SPRINGS,,172,,,
s000756,USA,ID,42.3740,-111.726,MOUND VALLEY WARM SPRING,,W,,,
s000757,USA,ID,42.4260,-111.378,PESCADERO WARM SPRING,,79,,,
s000758,USA,ID,42.7810,-111.983,PORTNEUF RIVER WARM SPRING,,93,,,
s000759,USA,ID,42.6570,-111.604,SODA SPRINGS,,82,,,
s000760,USA,ID,42.1190,-111.928,SQUAW HOT SPRINGS,,163,,,
s000761,USA,ID,42.6550,-111.643,STEAMBOAT HOT SPRING,,88,,,
s000762,USA,ID,42.3370,-111.726,TREASURETON HOT SPRINGS,,95,,,
s000763,USA,ID,42.4050,-114.142,ARTESIAN CITY HOT SPRINGS,,99,,,
s000764,USA,ID,42.6880,-114.826,BANBURY HOT SPRING,,138,,,
s000765,USA,ID,42.7970,-115.723,"BAT HOT SPRING, PENCE HOT SPRING",,117,,,
s000766,USA,ID,42.7980,-115.742,BRUNEAU HOT SPRING,,106,,,
s000767,USA,ID,42.7790,-115.715,BUCKAROO HOT SPRING,,109,,,
s000768,USA,ID,42.6920,-114.859,HOT SULPHUR (MIRACLE HOT) SPRINGS,,131,,,
s000769,USA,ID,42.7620,-115.739,INDIAN BATHTUB HOT SPRINGS,,99,,,
s000770,USA,ID,42.3330,-115.650,INDIAN HOT SPRINGS,,160,,,
s000771,USA,ID,42.7670,-115.725,LOWER INDIAN BATHTUB HOT SPRINGS,,108,,,
s000772,USA,ID,42.0130,-114.504,MAGIC HOT SPRINGS,,109,,,
s000773,USA,ID,42.0320,-115.363,MURPHY HOT SPRINGS,,126,,,
s000774,USA,ID,42.3370,-114.509,NAT-SOO-PAH WARM SPRING,,97,,,
s000775,USA,ID,42.6370,-114.892,POISON SPRINGS,,H,,,
s000776,USA,ID,42.7040,-114.856,SALMON FALLS HOT SPRING,,153,,,
s000777,USA,ID,42.0150,-114.237,THOROUGHBRED WARM SPRINGS,,69,,,
s000778,USA,MA,42.7350,-73.2000,SAND SPRING,,75,,,
s000779,USA,MT,44.7040,-111.892,ANDERSONS PASTURE SPRINGS,,82,,,
s000780,USA,MT,44.7690,-111.649,SLOAN COW CAMP SPRING,,86,,,
s000781,USA,MT,44.7010,-111.878,STAUDENMEYER SPRINGS,,82,,,
s000782,USA,MT,44.7850,-111.649,WEST FORK SWIMMING HOLE,,79,,,
s000783,USA,MT,44.9840,-111.613,WOLF CREEK HOT SPRINGS,,154,,,
s000784,USA,MT,45.5530,-110.142,ANDERSON SPRINGS,,77,,,
s000785,USA,MT,45.0320,-110.667,BEAR CREEK SPRINGS,,72,,,
s000786,USA,MT,45.6600,-111.186,BOZEMAN HOT SPRINGS,,131,,,
s000787,USA,MT,45.7080,-110.976,BRIDGER CANYON WARM SPRING,,70,,,
s000788,USA,MT,45.6080,-110.571,CARTER BRIDGE WARM SPRINGS,,82,,,
s000789,USA,MT,45.3370,-110.691,CHICO HOT SPRINGS,,113,,,
s000790,USA,MT,45.3670,-111.726,ENNIS HOT SPRINGS,,181,,,
s000791,USA,MT,45.7570,-110.256,HUNTERS HOT SPRINGS,,140,,,
s000792,USA,MT,45.0900,-110.774,LADUKE (CORWIN) HOT SPRING,,154,,,
s000793,USA,MT,45.5750,-111.683,NORRIS HOT SPRINGS,,127,,,
s000794,USA,MT,45.5900,-111.899,POTOSI HOT SPRINGS,,122,,,
s000795,USA,MT,45.6020,-111.900,POTOSI WARM SPRINGS,,124,,,
s000796,USA,MT,45.0370,-111.953,VIGILANTE SPRING,,75,,,
s000797,USA,MT,46.1060,-112.903,ANACONDA HOT SPRINGS,,72,,,
s000798,USA,MT,46.6100,-112.555,AVON WARM SPRING,,79,,,
s000799,USA,MT,46.7170,-113.320,BEARMOUTH WARM SPRING 1,,68,,,
s000800,USA,MT,46.7180,-113.306,BEARMOUTH WARM SPRING 2,,68,,,
s000801,USA,MT,46.1980,-112.094,BOULDER HOT SPRINGS,,169,,,
s000802,USA,MT,46.5960,-112.108,BROADWATER (HELENA) HOT SPRINGS,,151,,,
s000803,USA,MT,46.3340,-112.886,DEERLODGE PRISON RANCH SPRINGS,,79,,,
s000804,USA,MT,46.6070,-112.776,GARRISON WARM SPRINGS,,77,,,
s000805,USA,MT,46.0440,-112.811,GREGSON HOT SPRINGS,,158,,,
s000806,USA,MT,46.7040,-113.452,NIMROD SPRINGS,,70,,,
s000807,USA,MT,46.1780,-112.794,WARM SPRINGS (STATE HOSPITAL),,172,,,
s000808,USA,MT,47.6320,-112.855,MEDICINE (SUN RIVER) SPRINGS,,86,,,
s000809,USA,MT,45.4200,-112.692,APEX WARM SPRING,,77,,,
s000810,USA,MT,45.3920,-112.452,BEAVERHEAD ROCK SPRING,,81,,,
s000811,USA,MT,45.1050,-112.751,BROWNS SPRINGS,,75,,,
s000812,USA,MT,45.4580,-113.109,ELKHORN HOT SPRINGS,,118,,,
s000813,USA,MT,45.7500,-113.938,GALLOGLY SPRING,,100,,,
s000814,USA,MT,45.3680,-113.403,JARDINE HOT SPRING,,140,,,
s000815,USA,MT,45.1110,-112.714,LOVELLS HOT SPRING,,72,,,
s000816,USA,MT,45.0270,-112.844,MCMENOMEY RANCH SPRING,,68,,,
s000817,USA,MT,45.4620,-112.475,NEW BILTMORE HOT SPRINGS,,127,,,
s000818,USA,MT,45.8960,-112.233,PIPESTONE HOT SPRINGS,,135,,,
s000819,USA,MT,45.1710,-112.153,PULLER HOT SPRINGS,,111,,,
s000820,USA,MT,45.7920,-112.126,RENOVA HOT SPRINGS,,122,,,
s000821,USA,MT,45.6850,-112.295,SILVER STAR HOT SPRINGS,,163,,,
s000822,USA,MT,45.2350,-112.135,TRUDAU WARM SPRINGS,,73,,,
s000823,USA,MT,45.6980,-114.382,BLUE JOINT HOT SPRING 1,,84,,,
s000824,USA,MT,45.6970,-114.365,BLUE JOINT HOT SPRINGS 2,,84,,,
s000825,USA,MT,45.8410,-114.038,MEDICINE HOT SPRINGS,,117,,,
s000826,USA,MT,46.7280,-114.533,"LOLO HOT SPRINGS, GRANITE SPRINGS",,111,,,
s000827,USA,MT,46.1060,-114.004,SLEEPING CHILD HOT SPRINGS,,122,,,
s000828,USA,MT,47.2170,-109.471,BROOKS WARM SPRING,,68,,,
s000829,USA,MT,47.8760,-108.656,LANDUSKY SPRINGS,,70,,,
s000830,USA,MT,47.9710,-108.395,LITTLE WARM SPRINGS,,73,,,
s000831,USA,MT,47.9940,-108.445,LODGEPOLE (BIG WARM) SPRINGS,,79,,,
s000832,USA,MT,47.8430,-108.598,THE (LANDUSKY) PLUNGE,,77,,,
s000833,USA,MT,46.7950,-108.883,DURFEE CREEK SPRINGS,,70,,,
s000834,USA,MT,47.6070,-114.663,CAMAS HOT SPRINGS,,113,,,
s000835,USA,MT,47.4510,-114.648,GREEN SPRINGS,,79,,,
s000836,USA,MT,47.3300,-114.789,QUINNS HOT SPRINGS,,109,,,
s000837,USA,MT,46.4480,-111.982,ALHAMBRA HOT SPRINGS,,138,,,
s000838,USA,MT,46.3550,-111.565,BEDFORD HOT SPRINGS,,74,,,
s000839,USA,MT,46.5470,-110.903,WHITE SULPHUR SPRINGS,,136,,,
s000840,USA,NC,35.8970,-82.8260,HOT SPRINGS,,108,,,
s000841,USA,NM,35.0600,-107.133,ALAMOS SPRING,,72,,,
s000842,USA,NM,35.5920,-106.753,INDIAN SPRINGS,,123,,,
s000843,USA,NM,35.7720,-106.690,JEMEZ SPRINGS,,169,,,
s000844,USA,NM,35.8200,-106.627,MCCAULEY HOT SPRINGS,,99,,,
s000845,USA,NM,35.6010,-106.860,PHILLIPS SPRINGS,,70,,,
s000846,USA,NM,35.9380,-106.646,SAN ANTONIO HOT SPRING,,129,,,
s000847,USA,NM,35.9720,-106.560,SAN ANTONIO WARM SPRING,,101,,,
s000848,USA,NM,35.5400,-106.854,SAN YSIDRO HOT SPRINGS,,85,,,
s000849,USA,NM,35.5480,-106.827,SAN YSIDRO WARM SPRINGS,,68,,,
s000850,USA,NM,35.7930,-106.685,SODA DAM HOT SPRINGS,,117,,,
s000851,USA,NM,35.8490,-106.629,SPENCE HOT SPRINGS,,100,,,
s000852,USA,NM,35.9080,-106.615,SULPHUR SPRINGS,,189,,,
s000853,USA,NM,35.6460,-106.888,WARM SPRINGS,,129,,,
s000854,USA,NM,35.3080,-106.471,null,,68,,,
s000855,USA,NM,36.3050,-106.053,OJO CALIENTE (ARSENIC SPRING),,111,,,
s000856,USA,NM,36.3680,-106.059,STATUE Spring,,83,,,
s000857,USA,NM,32.4550,-104.489,INDIAN BIG SPRING,,79,,,
s000858,USA,NM,32.2480,-104.411,MOSLEY SPRING,,68,,,
s000859,USA,NM,33.8310,-108.800,(UPPER) FRISCO HOT SPRING,,98,,,
s000860,USA,NM,33.8980,-108.501,ARAGON SPRINGS,,70,,,
s000861,USA,NM,33.7080,-109.025,FRIEBORN CANYON SPRING,,92,,,
s000862,USA,NM,33.1990,-108.209,GILA HOT SPRINGS,,151,,,
s000863,USA,NM,33.2370,-108.880,HOT SPRINGS,,H,,,
s000864,USA,NM,33.1920,-108.180,LYONS HUNTING LODGE HOT SPRINGS,,126,,,
s000865,USA,NM,33.2440,-108.880,SAN FRANCISCO HOT SPRINGS,,120,,,
s000866,USA,NM,33.2330,-108.235,(HOT) SPRING,,149,,,
s000867,USA,NM,33.1620,-108.209,(HOT) SPRING,,111,,,
s000868,USA,NM,33.2740,-108.250,MFG FOUR SPRING,,93,,,
s000869,USA,NM,33.2850,-108.262,MFG ONE SPRING,,88,,,
s000870,USA,NM,33.2930,-108.282,"MFG TWO, SPRING MFG THREE SPRING",,99,,,
s000871,USA,NM,33.3060,-108.324,THE MEADOWS WARM SPRING,,91,,,
s000872,USA,NM,33.1080,-108.483,TURKEY CREEK HOT SPRING,,165,,,
s000873,USA,NM,33.2580,-108.233,null,,94,,,
s000874,USA,NM,33.2120,-108.228,null,,149,,,
s000875,USA,NM,32.7950,-107.276,DERRY WARM SPRINGS,,92,,,
s000876,USA,NM,32.5540,-107.994,FAYWOOD HOT SPRINGS,,129,,,
s000877,USA,NM,32.7480,-107.836,MIMBRES HOT SPRINGS,,136,,,
s000878,USA,NM,32.5010,-106.926,RADIUM SPRINGS,,127,,,
s000879,USA,NM,32.6060,-107.190,SOUSE SPRINGS,,88,,,
s000880,USA,NM,32.9530,-107.580,null,,94,,,
s000881,USA,NM,32.6930,-107.811,null,,72,,,
s000882,USA,NM,36.5080,-105.722,MANBY HOT SPRINGS,,100,,,
s000883,USA,NM,36.3240,-105.606,PONCE DE LEON SPRINGS,,93,,,
s000884,USA,NM,36.5280,-105.713,null,,106,,,
s000885,USA,NM,34.9120,-108.951,RAINBOW SPRING,,71,,,
s000886,USA,NM,34.1580,-108.319,null,,72,,,
s000887,USA,NM,35.6530,-105.290,MONTEZUMA  HOT SPRINGS,,138,,,
s000888,USA,NM,32.8840,-108.358,ALLEN SPRINGS,,78,,,
s000889,USA,NM,32.6440,-108.128,APACHE TEJO WARM SPRING,,97,,,
s000890,USA,NM,32.8210,-108.408,ASH SPRING,,72,,,
s000891,USA,NM,32.8300,-109.047,GOAT CAMP SPRING,,69,,,
s000892,USA,NM,32.5620,-108.027,KENNECOTT WARM SPRINGS,,W,,,
s000893,USA,NM,32.8430,-108.512,MANGAS SPRINGS,,81,,,
s000894,USA,NM,32.9750,-108.631,null,,77,,,
s000895,USA,NM,32.8990,-109.035,null,,69,,,
s000896,USA,NM,34.9950,-106.454,CLEAR WATER SPRING,,69,,,
s000897,USA,NM,34.0490,-106.939,COOK SPRING,,70,,,
s000898,USA,NM,34.9030,-107.085,EL OJO ESCONDIDO,,73,,,
s000899,USA,NM,34.8330,-107.091,LAGUNA PUEBLO SEEPS,,82,,,
s000900,USA,NM,34.8540,-107.088,LAGUNA PUEBLO SPRINGS,,80,,,
s000901,USA,NM,34.1160,-106.980,OJITOS SPRINGS,,68,,,
s000902,USA,NM,34.0320,-106.777,OJO DE LAS CANAS,,79,,,
s000903,USA,NM,34.0380,-106.940,"SOCORRO SPRING, SEDILLO SPRING",,93,,,
s000904,USA,NM,34.6980,-107.129,SPRING,,71,,,
s000905,USA,NM,34.8080,-107.091,(SALT)SPRING,,86,,,
s000906,USA,NM,34.7690,-107.085,(SALT)SPRING,,78,,,
s000907,USA,NM,34.8470,-107.091,(SALT)SPRING,,76,,,
s000908,USA,NM,34.3260,-107.095,null,,72,,,
s000909,USA,NM,34.2640,-106.883,null,,70,,,
s000910,USA,NM,34.9160,-107.143,null,,68,,,
s000911,USA,NM,34.8830,-107.092,null,,73,,,
s000912,USA,NM,34.8150,-107.388,null,,68,,,
s000913,USA,NM,34.7910,-107.091,null,,80,,,
s000914,USA,NM,33.5720,-107.593,OJO CALIENTE,,83,,,
s000915,USA,NM,33.1350,-107.254,TRUTH OR CONSEQUENCES,,113,,,
s000916,USA,NM,33.2790,-107.563,WARM SPRINGS,,87,,,
s000917,USA,NM,33.8130,-106.971,null,,70,,,
s000918,USA,NV,37.4630,-115.192,ASH SPRINGS,,97,,,
s000919,USA,NV,37.7830,-114.528,BENNETT SPRINGS,,70,,,
s000920,USA,NV,37.6210,-114.510,CALIENTE HOT SPRINGS,,118,,,
s000921,USA,NV,37.5320,-115.233,CRYSTAL SPRINGS,,90,,,
s000922,USA,NV,37.8600,-114.321,DELMUES SPRINGS,,70,,,
s000923,USA,NV,37.8960,-114.227,FLATNOSE RANCH SPRING,,77,,,
s000924,USA,NV,37.5980,-115.215,HIKO SPRING,,90,,,
s000925,USA,NV,37.8070,-114.380,PANACA SPRING,,88,,,
s000926,USA,NV,37.7410,-115.753,SAND SPRING,,86,,,
s000927,USA,NV,36.4260,-116.411,ASH TREE SPRING,,75,,,
s000928,USA,NV,36.9180,-116.744,BEATTY MUNICIPAL SPRING,,88,,,
s000929,USA,NV,36.3750,-116.274,BIG (ASH MEADOWS) SPRING,,83,,,
s000930,USA,NV,36.3630,-116.271,BOLE SPRING,,72,,,
s000931,USA,NV,36.9680,-116.723,BURRELL HOT SPRING,,102,,,
s000932,USA,NV,36.4280,-116.303,BUTTON SPRINGS,,93,,,
s000933,USA,NV,36.4210,-116.322,CRYSTAL POOL,,91,,,
s000934,USA,NV,36.4080,-116.313,DAVIS RANCH SPRING,,70,,,
s000935,USA,NV,36.4020,-116.302,DAVIS RANCH SPRINGS,,81,,,
s000936,USA,NV,36.4250,-116.291,DEVILS HOLE,,92,,,
s000937,USA,NV,36.4910,-116.342,"FAIRBANKS SPRING, SODA SPRING",,81,,,
s000938,USA,NV,36.9750,-116.721,HICKS HOT SPRINGS,,109,,,
s000939,USA,NV,36.3900,-116.278,JACK RABBIT SPRING,,82,,,
s000940,USA,NV,36.4680,-116.325,LONGSTREET SPRING,,82,,,
s000941,USA,NV,36.4640,-116.319,PARENT SPRINGS,,93,,,
s000942,USA,NV,36.4020,-116.274,"POINT OF ROCKS SPRINGS, KING SPRING",,91,,,
s000943,USA,NV,36.4790,-116.326,ROGERS SPRING,,82,,,
s000944,USA,NV,36.4330,-116.308,SCRUGGS SPRINGS,,86,,,
s000945,USA,NV,36.3630,-116.263,SPRING,,72,,,
s000946,USA,NV,36.4040,-116.383,SPRING,,90,,,
s000947,USA,NV,36.4140,-116.292,SPRING,,79,,,
s000948,USA,NV,36.4370,-116.206,SPRING,,82,,,
s000949,USA,NV,36.4500,-116.313,SPRING,,81,,,
s000950,USA,NV,36.9420,-116.729,SPRING,,88,,,
s000951,USA,NV,36.9990,-116.706,SPRING,,72,,,
s000952,USA,NV,40.0870,-114.647,COLLAR AND ELBOW SPRING,,93,,,
s000953,USA,NV,40.8130,-115.778,ELKO HOT SPRING,,190,,,
s000954,USA,NV,40.8190,-115.777,HOT HOLE,,133,,,
s000955,USA,NV,40.9670,-114.515,JOHNSON RANCH SPRINGS,,72,,,
s000956,USA,NV,40.9520,-114.751,RALPHS WARM SPRINGS,,86,,,
s000957,USA,NV,40.2490,-115.409,SMITH RANCH SPRINGS,,149,,,
s000958,USA,NV,40.5850,-115.285,SULPHUR HOT SPRINGS,,205,,,
s000959,USA,NV,40.7820,-115.363,WARM SPRING,,W,,,
s000960,USA,NV,40.7510,-115.035,WARM SPRINGS,,W,,,
s000961,USA,NV,40.9730,-115.012,null,,W,,,
s000962,USA,NV,39.0720,-115.635,BIG BLUE SPRING,,W,,,
s000963,USA,NV,39.5470,-114.915,CAMPBELL RANCH SPRINGS,,76,,,
s000964,USA,NV,39.8830,-114.893,CHERRY CREEK HOT SPRINGS,,144,,,
s000965,USA,NV,39.8140,-115.612,GIOCOECHA WARM SPRINGS,,76,,,
s000966,USA,NV,39.2830,-114.866,LACKAWANNA HOT SPRINGS,,95,,,
s000967,USA,NV,39.7920,-114.692,LOWER SHELLBOURNE SPRING,,77,,,
s000968,USA,NV,39.4130,-114.779,MCGILL SPRING,,84,,,
s000969,USA,NV,39.6650,-114.807,MONTE NEVA HOT SPRINGS,,176,,,
s000970,USA,NV,39.4580,-114.756,SCHOOLHOUSE SPRING,,84,,,
s000971,USA,NV,39.9170,-114.667,SPRING,,83,,,
s000972,USA,NV,39.9010,-115.868,THOMPSON RANCH SPRING,,68,,,
s000973,USA,NV,39.8000,-114.653,UPPER SHELLBOURNE SPRING,,74,,,
s000974,USA,NV,37.8250,-117.337,ALKALI HOT SPRING,,140,,,
s000975,USA,NV,37.7510,-116.274,CEDAR SPRING,,77,,,
s000976,USA,NV,37.9790,-117.993,GAP SPRING,,73,,,
s000977,USA,NV,37.8220,-117.480,PEARL HOT SPRINGS,,97,,,
s000978,USA,NV,37.9960,-116.389,REVEILLE MILL SPRING,,84,,,
s000979,USA,NV,37.0160,-117.211,SEEP,,77,,,
s000980,USA,NV,37.7610,-117.632,SILVERPEAK HOT SPRING,,118,,,
s000981,USA,NV,37.0740,-116.691,SPRING,,72,,,
s000982,USA,NV,37.0290,-116.719,SPRINGS,,75,,,
s000983,USA,NV,37.9930,-117.984,null,,81,,,
s000984,USA,NV,35.9440,-114.731,HOT SPRING,,78,,,
s000985,USA,NV,35.9640,-114.743,HOT SPRING,,82,,,
s000986,USA,NV,35.9820,-114.748,HOT SPRINGS,,86,,,
s000987,USA,NV,36.9420,-115.425,ASH CREEK SPRING,,72,,,
s000988,USA,NV,36.3890,-114.433,BLUE POINT SPRING,,82,,,
s000989,USA,NV,36.0330,-115.888,BROWNS SPRING,,75,,,
s000990,USA,NV,36.5650,-115.671,INDIAN SPRINGS,,78,,,
s000991,USA,NV,36.2050,-115.141,KYLE SPRING,,75,,,
s000992,USA,NV,36.1730,-115.191,LAS VEGAS SPRINGS,,79,,,
s000993,USA,NV,36.1470,-115.893,MANSE RANCH SPRING,,75,,,
s000994,USA,NV,36.7100,-114.714,MOAPA WARM SPRINGS,,90,,,
s000995,USA,NV,36.7220,-114.716,MUDDY SPRING,,90,,,
s000996,USA,NV,36.2070,-115.983,PAHRUMP (BENNETTS) SPRING,,77,,,
s000997,USA,NV,36.3780,-114.443,ROGERS SPRING,,82,,,
s000998,USA,NV,36.5670,-114.446,SEEP,,70,,,
s000999,USA,NV,36.5650,-115.623,SPRING,,79,,,
s001000,USA,NV,36.0020,-114.742,SPRING,,145,,,
s001001,USA,NV,36.4860,-114.329,SPRINGS,,77,,,
s001002,USA,NV,36.1740,-115.479,WHITE ROCK SPRING,,78,,,
s001003,USA,NV,40.9720,-119.007,BLACK ROCK HOT SPRING,,136,,,
s001004,USA,NV,40.2620,-119.379,BOILING SPRINGS,,187,,,
s001005,USA,NV,40.7700,-119.113,BUTTE SPRINGS (TREGO HOT SPRINGS),,187,,,
s001006,USA,NV,40.7630,-119.172,COYOTE SPRING,,72,,,
s001007,USA,NV,40.1030,-119.884,FISH SPRINGS,,73,,,
s001008,USA,NV,40.8570,-119.328,FLY RANCH (WARDS) HOT SPRINGS,,180,,,
s001009,USA,NV,40.6620,-119.365,GREAT BOILING SPRING (GERLACH),,208,,,
s001010,USA,NV,40.3890,-119.402,HOT SEEPS (SAN EMIDIO DESERT),,203,,,
s001011,USA,NV,40.6530,-119.378,MUD SPRINGS,,184,,,
s001012,USA,NV,40.8300,-119.538,SPRINGS,,84,,,
s001013,USA,NV,40.1460,-119.673,THE NEEDLE ROCKS HOT SPRING,,208,,,
s001014,USA,NV,40.1410,-119.687,THE NEEDLE ROCKS HOT SPRINGS,,208,,,
s001015,USA,NV,40.9480,-119.002,null,,194,,,
s001016,USA,NV,40.6740,-119.364,null,,194,,,
s001017,USA,NV,38.3650,-115.867,ABEL SPRING,,115,,,
s001018,USA,NV,38.9500,-115.700,BIG WARM SPRING,,93,,,
s001019,USA,NV,38.5630,-115.528,BLUE EAGLE SPRINGS,,84,,,
s001020,USA,NV,38.4400,-115.011,BUTTERFIELD SPRINGS,,75,,,
s001021,USA,NV,38.4640,-115.792,CHIMNEY WARM SPRING,,160,,,
s001022,USA,NV,38.3880,-115.866,COYOTE HOLE SPRING,,113,,,
s001023,USA,NV,38.6220,-115.047,EMIGRANT SPRINGS,,70,,,
s001024,USA,NV,38.4230,-115.022,FLAG SPRINGS,,75,,,
s001025,USA,NV,38.6450,-114.632,GEYSER RANCH SPRINGS,,70,,,
s001026,USA,NV,38.6540,-114.633,GEYSER RANCH SPRINGS,,70,,,
s001027,USA,NV,38.6710,-114.628,GEYSER RANCH SPRINGS,,70,,,
s001028,USA,NV,38.2920,-114.272,HAMMOND RANCH SPRING,,84,,,
s001029,USA,NV,38.3830,-115.153,HOT CREEK RANCH SPRING,,90,,,
s001030,USA,NV,38.5540,-115.531,KATE SPRING,,73,,,
s001031,USA,NV,38.9370,-115.695,LITTLE WARM SPRING,,90,,,
s001032,USA,NV,38.5560,-115.767,"LOCKES BIG SPRING, HAY CORRAL SPR",,100,,,
s001033,USA,NV,38.3520,-115.181,MOON RIVER SPRING,,92,,,
s001034,USA,NV,38.5940,-115.138,MOORMAN SPRING,,100,,,
s001035,USA,NV,38.9270,-115.082,PRESTON SPRINGS,,70,,,
s001036,USA,NV,38.3980,-115.862,STORM SPRING,,99,,,
s001037,USA,NV,38.5740,-115.522,TOM SPRING,,72,,,
s001038,USA,NV,38.6330,-114.638,WAMBOLT SPRINGS,,70,,,
